delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
11050,ekart,fragile items,bike,standard,south,clear,0.003407155025553662,0.7275332650972364,1,24,no,delivered,5,0.023397108180770836,11050.0
11051,amazon logistics,electronics,ev bike,express,west,foggy,0.28415672913117546,0.46223132036847486,5,3,yes,failed,1,0.2986771049954549,11051.0
11052,ecom express,automobile parts,truck,two day,east,clear,0.4235093696763203,0.6167860798362333,6,16,no,delivered,5,0.4139301099012057,11052.0
11053,ecom express,pharmacy,ev bike,two day,central,rainy,0.7724020442930154,0.8669396110542477,6,16,no,delivered,5,0.7708858743470947,11053.0
11054,ekart,pharmacy,ev bike,same day,central,cold,0.05621805792163544,0.2689866939611054,2,8,no,delivered,5,0.09515779935268343,11054.0
11055,blue dart,electronics,ev bike,express,north,foggy,0.22078364565587738,0.20368474923234386,5,3,yes,failed,1,0.21352065107440654,11055.0
11056,blue dart,clothing,ev van,same day,west,foggy,0.6023850085178877,0.5862845445240531,5,8,no,delivered,5,0.6468628411820748,11056.0
11057,blue dart,cosmetics,bike,same day,west,cold,0.7724020442930154,0.2427840327533265,5,8,no,delivered,5,0.7764354545437984,11057.0
11058,ecom express,pharmacy,ev van,standard,north,rainy,0.6940374787052812,0.2644831115660184,9,24,no,delivered,5,0.6386263012887256,11058.0
11059,amazon logistics,clothing,van,express,west,rainy,0.7730834752981262,0.8829068577277378,9,6,yes,delayed,2,0.805588641954618,11059.0
11060,amazon logistics,pharmacy,scooter,standard,east,clear,0.7826235093696764,0.0796315250767656,6,24,no,delivered,5,0.705579091211677,11060.0
11061,xpressbees,cosmetics,ev bike,same day,central,hot,0.1608177172061329,0.5273285568065507,2,8,no,delivered,5,0.21965576728248576,11061.0
11062,dhl,documents,ev van,standard,east,rainy,0.2810902896081771,0.3733879222108495,5,24,no,delivered,4,0.254748892230926,11062.0
11063,fedex,cosmetics,bike,two day,east,foggy,0.9063032367972744,0.6149437052200614,7,16,no,delivered,4,0.8747014091639769,11063.0
11064,amazon logistics,automobile parts,ev van,express,west,clear,0.7332197614991482,0.15823950870010234,7,6,yes,failed,2,0.6984355518728954,11064.0
11065,amazon logistics,furniture,van,two day,west,stormy,0.9703577512776831,0.586489252814739,16,16,yes,delayed,2,0.933144409054937,11065.0
11066,fedex,documents,ev van,two day,west,hot,0.9781942078364566,0.7435005117707267,5,16,no,delivered,3,0.9555964621133477,11066.0
11067,amazon logistics,automobile parts,bike,express,east,rainy,0.0,0.3952917093142272,3,2,yes,delayed,2,0.01579164598857085,11067.0
11068,dhl,automobile parts,truck,same day,east,clear,0.5955706984667803,0.2186284544524053,6,8,no,delivered,4,0.6053027962857758,11068.0
11069,dhl,furniture,truck,standard,central,rainy,0.8044293015332198,0.6194472876151483,7,24,no,delivered,3,0.7778667647938274,11069.0
11070,amazon logistics,groceries,ev bike,two day,central,hot,0.6528109028960818,0.9645854657113612,3,16,no,delivered,3,0.6660163747097366,11070.0
11071,dhl,fragile items,van,two day,south,cold,0.060647359454855186,0.9999999999999999,0,16,no,delivered,5,0.1049037209642451,11071.0
11072,xpressbees,electronics,bike,same day,west,hot,0.685519591141397,0.11443193449334696,8,8,yes,delayed,2,0.6812468169611825,11072.0
11073,fedex,documents,scooter,same day,north,cold,0.4715502555366269,0.004708290685772774,4,8,no,delivered,4,0.4664982318113648,11073.0
11074,ekart,furniture,scooter,standard,south,clear,0.5754684838160137,0.5866939611054247,4,24,no,delivered,5,0.5561437951529589,11074.0
11075,blue dart,pharmacy,ev van,express,east,hot,0.8003407155025554,0.29211873080859774,7,6,yes,delayed,3,0.7752839003880931,11075.0
11076,shadowfax,pharmacy,bike,same day,south,cold,0.16320272572402045,0.791811668372569,3,8,no,delivered,3,0.247149935994408,11076.0
11077,fedex,groceries,ev van,standard,central,cold,0.355366269165247,0.8558853633572158,3,24,no,delivered,5,0.37166742179125617,11077.0
11078,dhl,fragile items,truck,same day,central,cold,0.042930153321976146,0.33858751279426813,1,8,no,delivered,4,0.08910726056846957,11078.0
11079,xpressbees,pharmacy,truck,two day,north,stormy,0.5737649063032368,0.9762538382804502,9,16,no,delivered,4,0.591659807220726,11079.0
11080,delhivery,furniture,ev van,two day,south,cold,0.08074957410562181,0.31258955987717496,3,16,no,delivered,5,0.05767698866896733,11080.0
11081,delhivery,automobile parts,ev bike,standard,north,foggy,0.24804088586030668,0.13265097236438075,5,24,no,delivered,5,0.2002419955275458,11081.0
11082,ecom express,electronics,truck,same day,north,rainy,0.7563884156729132,0.35926305015353116,7,8,no,delivered,3,0.7722521250403044,11082.0
11083,shadowfax,cosmetics,ev bike,standard,east,cold,0.10630323679727427,0.7959058341862844,1,24,no,delivered,3,0.1281560065715357,11083.0
11084,fedex,automobile parts,van,standard,west,hot,0.34378194207836454,0.9166837256908904,4,24,no,delivered,4,0.3664041036445583,11084.0
11085,delhivery,pharmacy,ev van,two day,west,hot,0.7567291311754685,0.8083930399181165,7,16,no,delivered,3,0.7503400663034955,11085.0
11086,shadowfax,pharmacy,ev bike,same day,east,foggy,0.7758091993185691,0.887205731832139,10,8,yes,failed,1,0.8411306778451129,11086.0
11087,dhl,groceries,ev van,same day,east,cold,0.7540034071550257,0.3265097236438076,8,8,yes,delayed,3,0.7668521818242854,11087.0
11088,shadowfax,documents,truck,two day,south,foggy,0.6003407155025554,0.865711361310133,8,16,no,delivered,4,0.6064933861755728,11088.0
11089,delhivery,furniture,truck,standard,central,stormy,0.7008517887563885,0.8401228249744114,7,24,no,delivered,3,0.7000164991036094,11089.0
11090,fedex,automobile parts,van,same day,central,foggy,0.668824531516184,0.7056294779938587,9,8,yes,delayed,2,0.7216748255688221,11090.0
11091,shadowfax,furniture,ev van,standard,south,foggy,0.547870528109029,0.9011258955987717,7,24,no,delivered,4,0.5597741184234871,11091.0
11092,ekart,clothing,truck,standard,north,hot,0.38603066439523,0.3191402251791198,3,24,no,delivered,4,0.34976837496581115,11092.0
11093,delhivery,furniture,bike,two day,east,clear,0.10391822827938671,0.4442169907881269,1,16,no,delivered,5,0.09234722649808089,11093.0
11094,ecom express,electronics,truck,express,west,clear,0.8385008517887564,0.2395087001023541,7,6,yes,delayed,2,0.8067011603762314,11094.0
11095,xpressbees,automobile parts,bike,standard,south,stormy,0.4991482112436116,0.5594677584442169,9,24,no,delivered,3,0.4806812151980165,11095.0
11096,shadowfax,furniture,truck,two day,south,foggy,0.7890971039182283,0.04605936540429886,7,16,no,delivered,3,0.7085588189140102,11096.0
11097,xpressbees,clothing,ev bike,same day,north,clear,0.46950596252129473,0.019447287615148412,6,8,no,delivered,3,0.4659517315340809,11097.0
11098,xpressbees,pharmacy,ev bike,express,west,cold,0.6425894378194208,0.07778915046059365,5,5,no,delivered,4,0.604235819553936,11098.0
11099,blue dart,furniture,bike,two day,central,cold,0.9911413969335605,0.2253838280450358,6,16,no,delivered,5,0.9185580564160042,11099.0
11100,fedex,furniture,van,same day,west,stormy,0.08790459965928449,0.15619242579324463,7,8,no,delivered,4,0.11465614853148867,11100.0
11101,amazon logistics,pharmacy,van,express,central,foggy,0.2862010221465076,0.8691914022517911,5,3,yes,delayed,2,0.33943041138719204,11101.0
11102,ekart,automobile parts,van,express,north,cold,0.25349233390119247,0.8902763561924256,2,3,no,delivered,5,0.31021216441955296,11102.0
11103,ecom express,fragile items,ev van,standard,central,rainy,0.9022146507666099,0.5619242579324463,12,24,no,delivered,4,0.865742708189931,11103.0
11104,delhivery,documents,truck,express,central,clear,0.117206132879046,0.3166837256908905,2,2,yes,delayed,3,0.1254039873180707,11104.0
11105,ekart,documents,van,express,south,stormy,0.8459965928449745,0.25281473899692936,13,7,yes,delayed,3,0.8151263729843572,11105.0
11106,dhl,automobile parts,ev van,express,west,stormy,0.09744463373083476,0.461207778915046,8,2,yes,failed,1,0.12031632997478553,11106.0
11107,shadowfax,pharmacy,truck,standard,north,rainy,0.991482112436116,0.9320368474923234,8,24,no,delivered,4,0.9862590312423798,11107.0
11108,blue dart,electronics,van,standard,central,hot,0.13867120954003406,0.6614124872057318,2,24,no,delivered,4,0.14623605741167578,11108.0
11109,ekart,furniture,truck,same day,north,rainy,0.028960817717206135,0.9011258955987717,5,8,no,delivered,3,0.12940515006247016,11109.0
11110,shadowfax,clothing,ev van,express,north,foggy,0.9233390119250428,0.6388945752302967,11,7,yes,delayed,2,0.9257796672229692,11110.0
11111,ekart,electronics,van,standard,west,clear,0.9373083475298126,0.21821903787103375,12,24,no,delivered,3,0.8664778811819915,11111.0
11112,amazon logistics,clothing,truck,same day,west,clear,0.4575809199318569,0.18955987717502557,6,8,no,delivered,4,0.47078565660577004,11112.0
11113,amazon logistics,documents,scooter,standard,central,clear,0.6214650766609882,0.6786079836233366,3,24,no,delivered,5,0.608822518309711,11113.0
11114,ekart,electronics,bike,express,central,clear,0.1890971039182283,0.5658137154554759,2,3,no,delivered,4,0.2177950639574479,11114.0
11115,shadowfax,fragile items,bike,two day,north,rainy,0.9649063032367974,0.33858751279426813,13,16,no,delivered,4,0.9043035075168511,11115.0
11116,ekart,groceries,van,express,west,stormy,0.8463373083475298,0.2653019447287615,10,7,yes,delayed,2,0.8166422606582517,11116.0
11117,dhl,furniture,ev bike,standard,south,foggy,0.8947189097103918,0.899078812691914,7,24,no,delivered,4,0.8907320839643025,11117.0
11118,xpressbees,fragile items,scooter,same day,central,rainy,0.8521294718909711,0.6069600818833162,14,8,yes,delayed,2,0.8872774214971868,11118.0
11119,ekart,fragile items,ev van,standard,south,clear,0.5557069846678024,0.9895598771750255,4,24,no,delivered,4,0.5756876860215377,11119.0
11120,blue dart,fragile items,bike,same day,east,clear,0.3294718909710392,0.5005117707267144,6,8,no,delivered,5,0.3781213298277509,11120.0
11121,ekart,clothing,ev bike,two day,south,stormy,1.0000000000000002,0.5265097236438075,14,16,no,delivered,5,0.9586542612838644,11121.0
11122,ecom express,cosmetics,scooter,express,west,hot,0.3969335604770017,0.6669396110542476,4,4,no,delivered,4,0.42586853857758467,11122.0
11123,ekart,automobile parts,bike,standard,central,rainy,0.981260647359455,0.7600818833162741,13,24,no,delivered,5,0.9601050894009393,11123.0
11124,dhl,electronics,ev bike,two day,east,hot,0.2286201022146508,0.9533265097236437,3,16,no,delivered,3,0.2599471508208044,11124.0
11125,shadowfax,fragile items,truck,same day,south,hot,0.6017035775127768,0.0,7,8,no,delivered,3,0.5901178957241037,11125.0
11126,delhivery,fragile items,truck,express,south,hot,0.5519591141396933,0.2020470829068577,7,5,yes,delayed,2,0.5295539542808276,11126.0
11127,ekart,fragile items,ev van,standard,west,rainy,0.26201022146507663,0.37748208802456495,6,24,no,delivered,3,0.236922573662382,11127.0
11128,blue dart,groceries,truck,same day,west,stormy,0.2555366269165247,0.6069600818833162,7,8,no,delivered,4,0.31768100154243195,11128.0
11129,ecom express,clothing,ev van,two day,south,stormy,0.7873935264054515,0.0067553735926305005,9,16,no,delivered,5,0.7031848995207192,11129.0
11130,ecom express,cosmetics,van,standard,south,stormy,0.3291311754684838,0.8722620266120777,7,24,no,delivered,3,0.3481809217794153,11130.0
11131,xpressbees,pharmacy,van,express,central,hot,0.6718909710391824,0.6745138178096212,5,6,no,delivered,4,0.6891060114249785,11131.0
11132,ekart,cosmetics,van,express,central,stormy,0.5277683134582624,0.658546571136131,7,5,yes,delayed,3,0.5499826551221518,11132.0
11133,shadowfax,documents,van,express,south,stormy,0.18262350936967633,0.7543500511770727,5,3,yes,delayed,2,0.22959036160882396,11133.0
11134,shadowfax,clothing,ev van,standard,west,hot,0.27768313458262345,0.34002047082906856,4,24,no,delivered,4,0.2483145020614771,11134.0
11135,amazon logistics,automobile parts,truck,same day,north,rainy,0.3192504258943782,0.7234390992835209,5,8,no,delivered,3,0.38961735351775717,11135.0
11136,blue dart,furniture,ev van,two day,central,stormy,0.26712095400340713,0.2374616171954964,7,16,no,delivered,4,0.2284518193644826,11136.0
11137,xpressbees,fragile items,scooter,standard,south,hot,0.09471890971039182,0.22865916069600817,2,24,no,delivered,5,0.06301187232816666,11137.0
11138,blue dart,automobile parts,ev bike,standard,west,clear,0.0,0.87021494370522,0,24,no,delivered,3,0.033748083670753874,11138.0
11139,shadowfax,furniture,bike,express,west,hot,0.8057921635434413,0.1940634595701126,7,6,yes,delayed,2,0.7711396066186907,11139.0
11140,amazon logistics,documents,scooter,same day,central,foggy,0.2603066439522998,0.8571136131013305,4,8,no,delivered,4,0.34608600404982726,11140.0
11141,delhivery,automobile parts,bike,standard,central,hot,0.9069846678023851,0.4906857727737973,9,24,no,delivered,5,0.8635046594353403,11141.0
11142,blue dart,cosmetics,ev van,two day,south,hot,0.018398637137989778,0.06775844421699079,1,16,no,delivered,3,0.0,11142.0
11143,amazon logistics,pharmacy,scooter,same day,east,rainy,0.7901192504258944,0.1398157625383828,9,8,yes,delayed,2,0.7835334521928062,11143.0
11144,delhivery,automobile parts,ev bike,express,west,stormy,0.2957410562180579,0.2931422722620266,5,3,yes,delayed,3,0.2936154714748975,11144.0
11145,xpressbees,documents,van,express,east,stormy,0.6749574105621806,0.6339815762538382,8,6,yes,delayed,2,0.6881691538067778,11145.0
11146,fedex,groceries,bike,express,south,cold,0.6981260647359455,0.5320368474923234,5,6,no,delivered,4,0.7005695053365751,11146.0
11147,dhl,electronics,van,same day,south,rainy,0.21294718909710392,0.9999999999999999,3,8,no,delivered,4,0.314532118992368,11147.0
11148,amazon logistics,groceries,van,standard,east,rainy,0.1969335604770017,0.9985670419651996,6,24,no,delivered,3,0.23400790551686823,11148.0
11149,amazon logistics,furniture,truck,express,central,foggy,0.857580919931857,0.30010235414534286,8,7,yes,failed,1,0.8306951249312644,11149.0
11150,ekart,furniture,scooter,express,north,hot,0.2224872231686542,0.37768679631525076,3,3,no,delivered,3,0.23173732698386756,11150.0
11151,delhivery,clothing,ev bike,express,south,rainy,0.1141396933560477,0.006345957011258953,4,2,yes,failed,1,0.09288722081968276,11151.0
11152,blue dart,fragile items,ev bike,two day,west,hot,0.6933560477001703,0.5457523029682702,5,16,no,delivered,3,0.66479325504153,11152.0
11153,delhivery,furniture,bike,standard,east,clear,0.21226575809199322,0.14513817809621288,2,24,no,delivered,3,0.16727631808710328,11153.0
11154,ecom express,groceries,truck,standard,east,hot,0.7281090289608178,0.39999999999999997,6,24,no,delivered,3,0.684076907682831,11154.0
11155,shadowfax,fragile items,truck,express,south,hot,0.4586030664395229,0.28249744114636643,3,4,no,delivered,4,0.4480928831871271,11155.0
11156,xpressbees,furniture,scooter,express,central,stormy,0.35945485519591136,0.6010235414534288,7,4,yes,delayed,2,0.3838010291380936,11156.0
11157,ekart,automobile parts,ev bike,two day,central,cold,0.053492333901192506,0.23602865916069599,3,16,no,delivered,4,0.024353483666017535,11157.0
11158,amazon logistics,documents,scooter,express,central,cold,0.2909710391822828,0.4352098259979529,2,3,no,delivered,3,0.3026067022273529,11158.0
11159,xpressbees,fragile items,ev van,same day,south,hot,0.25792163543441227,0.4849539406345956,2,8,no,delivered,5,0.30832543727178735,11159.0
11160,xpressbees,automobile parts,van,same day,west,hot,0.7512776831345827,0.45936540429887407,6,8,no,delivered,4,0.7769168952642627,11160.0
11161,fedex,cosmetics,van,same day,central,stormy,0.500511073253833,0.45220061412487206,9,8,yes,delayed,2,0.5368146008218843,11161.0
11162,xpressbees,automobile parts,truck,express,south,hot,0.9209540034071549,0.3510747185261003,7,7,yes,delayed,2,0.8960604616678198,11162.0
11163,fedex,cosmetics,truck,two day,south,hot,0.0746166950596252,0.3267144319344933,1,16,no,delivered,5,0.05316836138137573,11163.0
11164,dhl,pharmacy,truck,express,west,foggy,0.5114139693356048,0.29928352098259975,6,5,yes,delayed,2,0.5001145048200022,11164.0
11165,shadowfax,cosmetics,ev bike,express,north,clear,0.23611584327086885,0.6036847492323438,2,3,no,delivered,3,0.26629696356638793,11165.0
11166,ekart,automobile parts,scooter,standard,west,clear,0.4626916524701874,0.44953940634595696,3,24,no,delivered,4,0.43539325769596,11166.0
11167,ecom express,pharmacy,ev bike,two day,central,rainy,0.19318568994889268,0.5701125895598771,4,16,no,delivered,3,0.18957873416482918,11167.0
11168,xpressbees,cosmetics,truck,two day,east,stormy,0.30494037478705277,0.8337768679631524,6,16,no,delivered,3,0.3214154201038715,11168.0
11169,xpressbees,electronics,scooter,standard,central,rainy,0.6868824531516184,0.3561924257932446,10,24,no,delivered,4,0.640539052259219,11169.0
11170,xpressbees,automobile parts,ev van,same day,east,foggy,0.826916524701874,0.052814738996929365,7,8,no,delivered,5,0.8103705193808515,11170.0
11171,fedex,cosmetics,ev van,two day,east,rainy,0.5570698466780238,0.7359263050153529,6,16,no,delivered,5,0.5528062398881183,11171.0
11172,ecom express,clothing,scooter,standard,central,cold,0.3158432708688245,0.35435005117707263,2,24,no,delivered,5,0.2861141045736088,11172.0
11173,blue dart,documents,ev bike,same day,west,foggy,0.362862010221465,0.4210849539406345,5,8,no,delivered,4,0.4024275802555175,11173.0
11174,shadowfax,documents,truck,two day,north,hot,0.5158432708688245,0.035209825997952915,5,16,no,delivered,5,0.44663554911437026,11174.0
11175,delhivery,documents,ev bike,same day,central,stormy,0.5526405451448042,0.025997952917093135,8,8,yes,failed,2,0.5459489625993427,11175.0
11176,ekart,fragile items,van,two day,east,hot,0.8252129471890972,0.2096212896622313,6,16,no,delivered,4,0.7586351597979821,11176.0
11177,shadowfax,furniture,scooter,standard,south,stormy,0.9652470187393526,0.319754350051177,9,24,no,delivered,3,0.9028331615327301,11177.0
11178,fedex,groceries,scooter,express,central,hot,0.1952299829642249,0.7142272262026612,4,3,yes,delayed,3,0.2378008776794453,11178.0
11179,ecom express,fragile items,bike,same day,west,cold,0.9332197614991482,0.08126919140225178,5,8,no,delivered,3,0.9145764115386507,11179.0
11180,shadowfax,groceries,ev van,two day,south,stormy,0.5809199318568995,0.36990788126919133,11,16,no,delivered,5,0.5406791384969628,11180.0
11181,dhl,fragile items,scooter,standard,central,stormy,0.35400340715502554,0.6126919140225179,4,24,no,delivered,4,0.3471790046043949,11181.0
11182,dhl,cosmetics,ev van,standard,central,cold,0.18296422487223168,0.8581371545547595,2,24,no,delivered,5,0.20728143957541612,11182.0
11183,shadowfax,documents,scooter,express,north,hot,0.6582623509369677,0.3535312180143296,4,5,no,delivered,4,0.6454900845331832,11183.0
11184,amazon logistics,pharmacy,van,two day,east,clear,0.6821124361158434,0.21269191402251791,7,16,no,delivered,4,0.6223028584827122,11184.0
11185,ekart,furniture,ev van,two day,west,hot,0.9076660988074958,0.9999999999999999,7,16,no,delivered,4,0.9134573871613552,11185.0
11186,shadowfax,groceries,van,two day,east,cold,0.32367972742759793,0.744114636642784,5,16,no,delivered,4,0.33075797246315214,11186.0
11187,shadowfax,automobile parts,ev bike,same day,east,stormy,0.5390119250425895,0.3590583418628454,6,8,no,delivered,5,0.5646926209190416,11187.0
11188,delhivery,groceries,bike,same day,central,hot,0.6429301533219762,0.553121801432958,4,8,no,delivered,3,0.6824113830282516,11188.0
11189,ecom express,clothing,ev van,express,east,clear,0.7839863713798978,0.8231320368474923,11,6,yes,delayed,2,0.8102989538683502,11189.0
11190,shadowfax,groceries,truck,same day,north,cold,0.8603066439522999,0.3340839303991811,6,8,no,delivered,5,0.8690672515434078,11190.0
11191,ekart,furniture,ev bike,standard,central,cold,0.7410562180579217,0.27082906857727734,8,24,no,delivered,5,0.6841224493726046,11191.0
11192,shadowfax,clothing,bike,standard,south,clear,0.2964224872231686,0.014124872057318322,3,24,no,delivered,4,0.23513343584984564,11192.0
11193,xpressbees,cosmetics,ev van,standard,north,stormy,0.5039182282793867,0.27758444216990785,9,24,no,delivered,4,0.4583592812532448,11193.0
11194,ecom express,documents,van,standard,south,cold,0.5321976149914822,0.8560900716479017,7,24,no,delivered,3,0.540516489604914,11194.0
11195,delhivery,electronics,scooter,express,central,hot,0.9884156729131175,0.9050153531218014,7,7,no,delivered,3,1.0,11195.0
11196,dhl,furniture,bike,express,central,rainy,0.5379897785349234,0.2931422722620266,12,5,yes,failed,1,0.5249021959682332,11196.0
11197,blue dart,clothing,bike,two day,north,rainy,0.03236797274275979,0.9858751279426815,3,16,no,delivered,4,0.07567896804092403,11197.0
11198,shadowfax,fragile items,ev bike,two day,north,clear,0.7550255536626916,0.9999999999999999,9,16,no,delivered,4,0.7673336225447497,11198.0
11199,fedex,electronics,scooter,two day,central,stormy,0.39250425894378194,0.30767656090071643,4,16,no,delivered,4,0.3548560323090964,11199.0
11200,fedex,groceries,ev van,standard,north,rainy,0.5182282793867121,0.01392016376663255,7,24,no,delivered,5,0.4468827754302844,11200.0
11201,ecom express,electronics,scooter,same day,east,stormy,0.7451448040885861,0.7387922210849538,10,8,yes,delayed,3,0.7977034236680941,11201.0
11202,fedex,groceries,bike,express,south,clear,0.9724020442930154,0.062436028659160696,12,7,yes,failed,1,0.9176602345318952,11202.0
11203,dhl,automobile parts,ev van,same day,north,foggy,0.8112436115843271,0.04237461617195496,8,8,yes,delayed,3,0.7944114100930273,11203.0
11204,delhivery,pharmacy,ev bike,standard,west,rainy,0.2514480408858603,0.6354145342886387,4,24,no,delivered,4,0.2514308548331313,11204.0
11205,ekart,furniture,truck,standard,north,clear,0.2119250425894378,0.9009211873080859,5,24,no,delivered,4,0.23901098543628807,11205.0
11206,ecom express,clothing,ev bike,express,south,cold,0.9870528109028962,0.035005117707267136,5,7,no,delivered,5,0.9290326450639443,11206.0
11207,fedex,documents,ev bike,standard,west,clear,0.2081771720613288,0.7271238485158648,1,24,no,delivered,5,0.21886204068928777,11207.0
11208,ecom express,groceries,scooter,express,south,stormy,0.1315161839863714,0.7508700102354144,7,2,yes,delayed,3,0.1804638902544167,11208.0
11209,fedex,pharmacy,van,express,central,foggy,0.9022146507666099,0.22415557830092114,10,7,yes,delayed,2,0.8660680059740286,11209.0
11210,fedex,clothing,ev van,two day,east,stormy,0.44463373083475294,0.17482088024564996,11,16,no,delivered,4,0.3919594975632593,11210.0
11211,dhl,automobile parts,ev bike,same day,north,rainy,0.04088586030664395,0.9885363357215967,3,8,no,delivered,5,0.14912470173446174,11211.0
11212,shadowfax,pharmacy,truck,standard,west,cold,0.5952299829642249,0.18014329580348004,5,24,no,delivered,3,0.5362485826775546,11212.0
11213,delhivery,documents,scooter,same day,west,foggy,0.36695059625212945,0.3056294779938587,6,8,no,delivered,5,0.39532307665082767,11213.0
11214,delhivery,clothing,truck,standard,east,cold,0.4371379897785349,0.22251791197543497,4,24,no,delivered,5,0.38935060933479726,11214.0
11215,fedex,pharmacy,bike,two day,central,foggy,0.6017035775127768,0.27615148413510743,11,16,no,delivered,4,0.5515831202199116,11215.0
11216,shadowfax,furniture,ev bike,standard,west,cold,1.0000000000000002,0.47451381780962126,8,24,no,delivered,5,0.9520702341337306,11216.0
11217,fedex,cosmetics,scooter,standard,west,hot,0.10357751277683136,0.28085977482088026,3,24,no,delivered,3,0.07644667081139417,11217.0
11218,dhl,pharmacy,scooter,same day,west,cold,0.2323679727427598,0.2112589559877175,3,8,no,delivered,5,0.2578327152241705,11218.0
11219,ekart,pharmacy,truck,same day,south,clear,0.8432708688245315,0.8829068577277378,5,8,no,delivered,3,0.9051297638884587,11219.0
11220,xpressbees,fragile items,bike,same day,central,hot,0.13015332197614993,0.39447287615148413,1,8,no,delivered,4,0.17771187100095168,11220.0
11221,shadowfax,furniture,ev bike,two day,west,hot,0.9833049403747871,0.40450358239508694,6,16,no,delivered,5,0.928154341046881,11221.0
11222,delhivery,cosmetics,van,standard,west,clear,0.32572402044293014,0.31279426816786077,4,24,no,delivered,4,0.291585613302129,11222.0
11223,fedex,groceries,truck,two day,north,clear,0.6330494037478706,0.017604912998976457,7,16,no,delivered,5,0.5568594502779733,11223.0
11224,xpressbees,automobile parts,ev bike,standard,west,stormy,0.19080068143100512,0.4098259979529171,9,24,no,delivered,5,0.1720191597792451,11224.0
11225,amazon logistics,groceries,ev bike,same day,north,stormy,0.31345826235093693,0.604503582395087,8,8,yes,failed,1,0.3727474104344599,11225.0
11226,ekart,cosmetics,ev van,express,south,foggy,0.5563884156729132,0.16397134083930398,9,5,yes,delayed,2,0.530152502203567,11226.0
11227,ecom express,automobile parts,scooter,same day,east,cold,0.9741056218057922,0.9977482088024564,5,8,no,delivered,4,1.0,11227.0
11228,shadowfax,groceries,van,standard,central,clear,0.37717206132879044,0.9914022517911975,6,24,no,delivered,5,0.40540730795785074,11228.0
11229,dhl,electronics,bike,same day,north,foggy,0.9110732538330495,0.7785056294779938,11,8,yes,delayed,3,0.9599099107304807,11229.0
11230,shadowfax,documents,scooter,two day,central,clear,0.20340715502555368,0.6307062436028659,3,16,no,delivered,4,0.20511495633332666,11230.0
11231,amazon logistics,documents,truck,express,east,cold,0.027257240204429302,0.1660184237461617,2,2,yes,failed,1,0.025160222170579387,11231.0
11232,ekart,electronics,bike,two day,east,foggy,0.8470187393526406,0.5303991811668372,8,16,no,delivered,4,0.810038715641072,11232.0
11233,blue dart,furniture,van,same day,central,clear,0.7080068143100512,0.4876151484135107,5,8,no,delivered,3,0.7382975423362053,11233.0
11234,dhl,documents,ev van,express,east,cold,0.10868824531516183,0.19365404298874103,1,2,no,delivered,5,0.10554130462107622,11234.0
11235,delhivery,electronics,bike,same day,north,hot,0.012606473594548553,0.7715455475946775,0,8,no,delivered,5,0.10143604658576555,11235.0
11236,amazon logistics,clothing,scooter,same day,north,foggy,0.8272572402044294,0.21903787103377684,7,8,no,delivered,4,0.82654432520618,11236.0
11237,ecom express,documents,scooter,express,south,stormy,0.16558773424190804,0.1029682702149437,5,3,yes,failed,1,0.1512196194640498,11237.0
11238,shadowfax,groceries,ev van,express,central,hot,0.4790459965928449,0.903582395087001,3,4,no,delivered,5,0.5268279588500904,11238.0
11239,ecom express,automobile parts,ev bike,express,south,rainy,0.8599659284497445,0.8677584442169908,10,7,yes,failed,2,0.8870952547380923,11239.0
11240,delhivery,cosmetics,scooter,standard,north,rainy,0.5713798977853494,0.6845445240532241,8,24,no,delivered,4,0.5615697621917054,11240.0
11241,shadowfax,cosmetics,ev bike,same day,north,cold,0.9083475298126065,0.13756397134083928,8,8,yes,delayed,3,0.8961970867371408,11241.0
11242,dhl,cosmetics,bike,same day,east,rainy,0.028960817717206135,0.019856704196519956,5,8,no,delivered,3,0.04538073243008114,11242.0
11243,ekart,fragile items,ev bike,same day,south,stormy,0.42282793867120955,0.13121801432958033,9,8,yes,delayed,2,0.4320426905197556,11243.0
11244,ekart,documents,scooter,same day,south,cold,0.19148211243611585,0.6870010235414533,2,8,no,delivered,5,0.26415650414702624,11244.0
11245,fedex,electronics,ev bike,express,east,clear,0.40034071550255534,0.11402251791197543,6,4,yes,delayed,2,0.376403757527716,11245.0
11246,shadowfax,furniture,van,express,south,rainy,0.7666098807495741,0.4685772773797338,7,6,yes,delayed,3,0.7599038211559626,11246.0
11247,blue dart,electronics,ev bike,two day,north,clear,0.9005110732538331,0.28085977482088026,8,16,no,delivered,5,0.83731818781549,11247.0
11248,shadowfax,clothing,van,standard,east,stormy,0.14207836456558773,0.04872057318321391,5,24,no,delivered,5,0.0910720591844186,11248.0
11249,ecom express,cosmetics,truck,standard,west,rainy,0.34378194207836454,0.7383828045035824,8,24,no,delivered,3,0.349404041447622,11249.0
11250,delhivery,furniture,ev van,express,east,clear,0.4432708688245315,0.9234390992835209,3,4,no,delivered,5,0.49456492462329865,11250.0
11251,amazon logistics,cosmetics,ev bike,same day,central,hot,0.24395229982964226,0.35496417604913,5,8,no,delivered,3,0.28259438254967356,11251.0
11252,shadowfax,furniture,truck,express,north,clear,0.19318568994889268,0.6511770726714431,2,3,no,delivered,4,0.22983758792473807,11252.0
